,Hu0,a,error,skew,median,duration,r_value,p_value,swp
730,0.612,0.064,8.360064348,-0.9746956292,20.2875,7.298333333,-0.1942738021,9.21E-05,20.88007937
731,0.612,0.068,11.09688674,-0.840569609,20.2625,7.364745196,-0.2028568057,4.47E-05,20.89889724
732,0.612,0.072,14.20939746,-0.6506824244,20.09375,7.440729167,-0.1786907621,0.0003286807241,20.84798663
733,0.612,0.076,11.84717807,-0.4132971069,16.06666667,7.501294904,-0.2618204087,1.12E-07,20.89707602
734,0.612,0.08,11.65319461,-0.08817924394,15.51666667,7.543859649,-0.2667890923,6.28E-08,20.8616416
735,0.612,0.084,12.4069234,0.2529605739,8.183333333,7.572013367,-0.2379686375,1.53E-06,20.88224728
736,0.612,0.088,16.18805923,0.4146549608,8.033333333,7.622639933,-0.310149591,2.41E-10,20.88817878
737,0.612,0.092,16.23570044,0.9028198864,1.65,7.634252297,-0.2905343365,3.35E-09,20.89022974
738,0.612,0.096,16.2580569,1.367617897,1.475,7.651583333,-0.2733283263,2.77E-08,20.90362573
739,0.612,0.1,16.2153336,1.63500908,1.533333333,7.668086884,-0.3339699623,7.50E-12,20.88524645
740,0.612,0.104,17.35891923,2.558214742,1.366666667,7.6865,-0.2351147965,1.99E-06,20.87142857
741,0.612,0.108,16.23039561,3.311858888,1.3,7.697493734,-0.2502814888,4.09E-07,20.85656224
742,0.612,0.112,16.20322179,3.808666716,1.383333333,7.722389307,-0.264620218,8.09E-08,20.90054302
743,0.612,0.116,16.49297787,5.089058275,1.416666667,7.729323308,-0.2372401419,1.65E-06,20.89378028
744,0.612,0.12,14.428802,6.553781038,1.45,7.746532999,-0.1095235637,0.02870953614,20.88680451
745,0.612,0.124,14.55045539,6.2476976,1.533333333,7.762406015,-0.09090861502,0.06968408255,20.86935673
746,0.612,0.128,16.47997249,6.182105423,1.55,7.778696742,0.1841812566,0.0002163060071,20.8697452
747,0.612,0.132,14.53639482,6.243168116,1.65,7.788053467,0.1619393409,0.001170231395,20.90531746
748,0.612,0.136,14.60219124,3.84854904,1.733333333,7.803592314,0.2957150377,1.71E-09,20.89701754
749,0.612,0.14,16.42730094,4.12636683,1.783333333,7.819715957,0.2073259443,3.00E-05,20.87473684
750,0.612,0.144,14.5639641,2.330268537,1.833333333,7.8267335,0.4960358202,3.60E-26,20.87672932
751,0.612,0.148,14.5390263,2.343133895,1.866666667,7.844527987,0.4486247076,3.74E-21,20.90575606
752,0.612,0.152,14.55015597,2.349787296,1.933333333,7.865497076,0.5361027917,4.57E-31,20.88988304
753,0.612,0.156,14.74632744,-0.08605712323,2.016666667,7.863575606,0.691309613,5.42E-58,20.89974102
754,0.612,0.16,14.68016817,0.1168443391,2.033333333,7.878947368,0.6752731385,1.94E-54,20.87545948
755,0.612,0.164,14.71322613,-0.04922958731,2.083333333,7.895655806,0.7115282445,8.06E-63,20.87125313
756,0.612,0.168,14.80371053,-0.07083285909,2.133333333,7.901002506,0.7091423526,3.14E-62,20.87835422
757,0.612,0.172,14.77128923,-0.06076827643,2.183333333,7.918796992,0.7377848679,9.47E-70,20.86895572
758,0.612,0.176,14.67989332,-0.08061957221,2.233333333,7.929239766,0.7314916729,5.15E-68,20.87426065
759,0.612,0.18,14.66290044,-0.1176179224,2.3,7.94160401,0.7418132757,6.90E-71,20.86077694
760,0.612,0.184,14.5477282,-0.137831527,2.316666667,7.956056809,0.7485410611,7.78E-73,20.90179198
761,0.612,0.188,14.60017532,-0.08560004709,2.35,7.965580618,0.7615880545,8.54E-77,20.88518379
762,0.612,0.192,14.55854973,-0.04527609246,2.366666667,7.983124478,0.7698322522,1.97E-79,20.86448622
763,0.612,0.196,14.52091888,-0.1399499891,2.416666667,7.989223058,0.7723056805,3.04E-80,20.8742523
764,0.612,0.2,14.44792134,-0.07310737992,2.45,8.006850459,0.8029656566,3.00E-91,20.88239766
765,0.62,0,1.534417758,-0.2689781633,12.4,6.740434419,-0.02724347253,0.5874180862,21.23855054
766,0.62,0.004,1.208605155,-0.2858822324,12.85,6.737819549,-0.02704093198,0.590200113,21.24798663
767,0.62,0.008,1.322196648,-0.3330223455,12.775,6.74898914,-0.05331206516,0.288089402,21.2312949
768,0.62,0.012,1.42545342,-0.1534295007,12.45,6.754018379,0.04119833123,0.411815651,21.22888889
769,0.62,0.016,3.354804319,-0.2840268975,13.3125,6.772723475,0.02437068398,0.6274289119,21.20837093
770,0.62,0.02,0.9898767389,-0.1972179085,12.95,6.777894737,-0.008423765833,0.8667880934,21.26234336
771,0.62,0.024,1.354518043,-0.1419126362,12.5875,6.798471178,0.01057433411,0.83322644,21.25299081
772,0.62,0.028,4.467748299,-0.1741708923,13.675,6.823433584,0.0547108801,0.2756087383,21.21399749
773,0.62,0.032,1.712722744,-0.1511544669,14.3125,6.868032581,-0.003037093366,0.951776768,21.25934002
774,0.62,0.036,2.43057906,-0.3004421979,14.975,6.905121136,0.03885061077,0.438991207,21.20751462
775,0.62,0.04,3.977636569,-0.452762874,15.6625,6.959795322,-0.08355159985,0.09558978973,21.23636591
776,0.62,0.044,7.536998334,-0.6377597619,16.1,7.022681704,-0.1151837758,0.02137807628,21.22743943
777,0.62,0.048,3.813539432,-0.8149225861,18.125,7.109252297,-0.1541031822,0.002021800528,21.22747285
778,0.62,0.052,6.737035391,-1.005014997,19.3875,7.198329156,-0.04611106125,0.3582699129,21.24346282
779,0.62,0.056,7.118476794,-0.8504551326,19.2625,7.258270677,-0.09426030282,0.05995408331,21.24423141
780,0.62,0.06,8.825870009,-0.8330525599,19.9125,7.336466165,-0.1238405686,0.01330539986,21.2229741
781,0.62,0.064,5.764464435,-0.5221384781,17.7875,7.400689223,-0.2079532121,2.83E-05,21.23818296
782,0.62,0.068,13.59801766,-0.2407227141,15.81666667,7.464139515,-0.2148088165,1.50E-05,21.22167084
783,0.62,0.072,13.22685217,-0.07410640704,15.625,7.5150625,-0.2649323097,7.51E-08,21.21339181
784,0.62,0.076,17.18170093,0.1897269015,8.283333333,7.547096909,-0.2335158513,2.41E-06,21.23843358
785,0.62,0.08,13.64614651,0.5596573264,3.033333333,7.582560568,-0.2527268413,3.13E-07,21.25922306
786,0.62,0.084,16.16841724,0.8805335853,1.966666667,7.608416667,-0.2782563017,1.51E-08,21.22670008
787,0.62,0.088,16.22682387,1.724076053,1.35,7.624895572,-0.2440857305,8.01E-07,21.23037594
788,0.62,0.092,16.21809183,1.728238812,1.5,7.644444444,-0.2946834923,1.95E-09,21.22610693
789,0.62,0.096,14.21629785,2.62504271,1.433333333,7.656641604,-0.3283351819,1.75E-11,21.23871763
790,0.62,0.1,14.40748098,3.570201322,1.383333333,7.670258981,-0.2244921596,5.95E-06,21.2479198
791,0.62,0.104,14.64681838,4.644312863,1.433333333,7.685797828,-0.2057665852,3.45E-05,21.23147452
792,0.62,0.108,14.53952948,4.417989092,1.516666667,7.702756892,-0.1543070197,0.001993869389,21.23946951
793,0.62,0.112,14.69158629,6.286905617,1.483333333,7.723224728,-0.03252198588,0.5171405667,21.22822891
794,0.62,0.116,14.63729613,4.832185005,1.6,7.723642439,-0.05629475591,0.2619267448,21.25365079
795,0.62,0.12,14.68626046,3.554522843,1.65,7.743274854,0.2296601809,3.57E-06,21.26105681
796,0.62,0.124,14.65725814,3.454976363,1.733333333,7.758730159,0.2965906372,1.52E-09,21.25330827
797,0.62,0.128,14.64215299,3.125265639,1.833333333,7.767585631,0.345172428,1.32E-12,21.24635756
798,0.62,0.132,14.62494124,2.972068371,1.883333333,7.789807853,0.3666137961,3.87E-14,21.22692982
799,0.62,0.136,14.60739005,2.536967293,1.916666667,7.798746867,0.4578820295,4.51E-22,21.22648287
800,0.62,0.14,14.58980384,2.305660121,1.95,7.817376775,0.4816296062,1.46E-24,21.22199248
801,0.62,0.144,14.65891841,0.002605495238,2,7.835254804,0.6845455681,1.83E-56,21.24415622
802,0.62,0.148,14.8019382,-0.1353121606,2.116666667,7.832581454,0.6886778251,2.15E-57,21.25535923
803,0.62,0.152,14.40248116,2.336081471,2.116666667,7.851879699,0.4980161269,2.13E-26,21.2401462
804,0.62,0.156,14.6462604,-0.05931510121,2.166666667,7.856558062,0.7095087544,2.55E-62,21.23634503
805,0.62,0.16,14.67633371,-0.02244286748,2.233333333,7.875104428,0.7229548437,9.75E-66,21.23755639
806,0.62,0.164,14.6138424,-0.083084573,2.283333333,7.880367586,0.7263185434,1.26E-66,21.22521721
807,0.62,0.168,14.56056525,-0.075125446,2.3,7.895154553,0.7372212254,1.36E-69,21.22351295
808,0.62,0.172,14.52575677,0.009964931868,2.35,7.910108605,0.7288283094,2.70E-67,21.23408104
809,0.62,0.176,14.56082332,-0.04820756895,2.333333333,7.932664996,0.7537422145,2.20E-74,21.23121554
810,0.62,0.18,14.47942926,-0.1365009294,2.416666667,7.937593985,0.7582086897,9.57E-76,21.27101086
811,0.62,0.184,14.42795515,-0.0457659536,2.433333333,7.955054302,0.7556223644,5.93E-75,21.23167502
812,0.62,0.188,14.40750448,-0.07560198734,2.466666667,7.955973267,0.7556986889,5.62E-75,21.21873016
813,0.62,0.192,14.4132257,-0.08112171074,2.533333333,7.973099415,0.779317141,1.33E-82,21.22383459
814,0.62,0.196,14.3968781,-0.1093096635,2.55,7.990225564,0.7961733913,1.19E-88,21.24632414
815,0.62,0.2,14.36935751,-0.1766682309,2.6,7.99047619,0.786899771,2.96E-85,21.23418964
816,0.628,0,1.26203066,0.03509278914,11.525,6.813011696,0.161685786,0.001191580932,21.58291562
817,0.628,0.004,1.213342138,0.04233439322,11.56875,6.811075,0.08299858941,0.09739054946,21.58803258
818,0.628,0.008,1.293561346,0.03344024677,11.6375,6.81248538,0.09457633917,0.05909759842,21.62378864
819,0.628,0.012,1.162637474,0.02251286794,12.125,6.823675856,0.07765983862,0.1214473734,21.59601504
820,0.628,0.016,1.216429784,-0.06804098528,11.8875,6.838032581,0.06491397076,0.1956818061,21.58258145
821,0.628,0.02,1.281704112,-0.1410315898,13.9375,6.854218881,0.01788510698,0.7217189585,21.5984127
822,0.628,0.024,1.348680456,-0.1649871507,14.075,6.880639098,0.07777885271,0.1208759027,21.55294486
823,0.628,0.028,3.48851674,-0.3729289709,15.325,6.931808688,0.03428886345,0.4946248321,21.59918546
824,0.628,0.032,5.012374357,-0.4279426569,15.3125,6.960714286,-0.03156561812,0.5295446673,21.56815789
825,0.628,0.036,1.632468159,-0.6458456628,16.475,7.031240602,-0.1258516323,0.01186923258,21.58851295
826,0.628,0.04,2.322133062,-0.7052127481,17.775,7.089076859,-0.08167414191,0.1033037315,21.58529657
827,0.628,0.044,3.026001856,-0.7981351137,18.475,7.170822891,-0.1947681055,9.01E-05,21.58373434
828,0.628,0.048,10.49077274,-0.8153726642,19.5125,7.254197995,-0.1388550412,0.005462787711,21.59179198
829,0.628,0.052,5.990237807,-0.681248437,19.1125,7.317021721,-0.08999917015,0.07253626196,21.60019215
830,0.628,0.056,11.53713272,-0.5200280444,18.7875,7.377736007,-0.1303556882,0.009138859127,21.59685046
831,0.628,0.06,11.45372452,-0.2460318148,15.73333333,7.433228906,-0.2048339698,3.75E-05,21.57002924
832,0.628,0.064,9.496941195,0.08412656209,8.416666667,7.48874269,-0.2725910123,3.15E-08,21.57928154
833,0.628,0.068,11.54062757,0.3882476781,8.066666667,7.509711779,-0.260684977,1.27E-07,21.60247703
834,0.628,0.072,14.14304147,0.5303923988,2.641666667,7.5531875,-0.2038691088,3.99E-05,21.59586466
835,0.628,0.076,13.66257674,1.022411747,1.883333333,7.571553885,-0.2331890951,2.50E-06,21.60858396
836,0.628,0.08,10.32565582,1.506040802,1.683333333,7.586215539,-0.1908867373,0.0001248865636,21.58414787
837,0.628,0.084,14.07180157,1.937764056,1.533333333,7.612531328,-0.2080240126,2.81E-05,21.60035505
838,0.628,0.088,14.14073158,3.004569956,1.5,7.618212197,-0.2705220147,4.03E-08,21.54336257
839,0.628,0.092,14.38582453,3.570123555,1.433333333,7.647034252,-0.2271314064,4.59E-06,21.56420217
840,0.628,0.096,13.71042924,4.573348113,1.55,7.657393484,-0.1946568103,9.09E-05,21.60618212
841,0.628,0.1,14.05388075,4.976947718,1.566666667,7.670509607,-0.09616496853,0.05494416573,21.57034252
842,0.628,0.104,14.48494955,5.121188968,1.6,7.691478697,-0.04691717724,0.3499199995,21.57479114
843,0.628,0.108,14.04490842,3.569587312,1.75,7.698913952,-0.02305168091,0.64618149,21.59547619
844,0.628,0.112,14.60549366,9.823769953,1.8,7.713450292,0.1090457821,0.02941704226,21.5932665
845,0.628,0.116,14.75519542,0.02738179577,1.866666667,7.71411863,0.5721480137,4.55E-36,21.59024645
846,0.628,0.12,14.52252537,1.776930653,1.933333333,7.738680033,0.5181112523,8.68E-29,21.60906433
847,0.628,0.124,14.64254951,0.110186527,1.983333333,7.745864662,0.5938486937,2.17E-39,21.58502506
848,0.628,0.128,12.28952985,0.1168948442,1.966666667,7.763909774,0.6021750116,9.87E-41,21.60079365
849,0.628,0.132,14.60315793,0.02996307792,2.066666667,7.783709273,0.6247424227,1.41E-44,21.60407268
850,0.628,0.136,14.59070021,-0.01252908708,2.2,7.776190476,0.6280435127,3.64E-45,21.58444027
851,0.628,0.14,14.63048515,-0.01063399433,2.2,7.803675856,0.6655169784,2.21E-52,21.59271094
852,0.628,0.144,14.55635531,-0.04500981081,2.25,7.81487051,0.6570220411,1.18E-50,21.57756892
853,0.628,0.148,12.15146828,0.1582569832,2.266666667,7.826649958,0.6833318795,3.40E-56,21.588868
854,0.628,0.152,14.46472633,0.0004611068121,2.3,7.830409357,0.6755510996,1.69E-54,21.55630326
855,0.628,0.156,12.04984351,0.1156465056,2.366666667,7.848203843,0.6884409062,2.44E-57,21.58354219
856,0.628,0.16,12.05647822,-0.1660631048,2.416666667,7.862573099,0.7232127453,8.34E-66,21.60157059
857,0.628,0.164,11.96101453,-0.05143877209,2.466666667,7.874352548,0.7299815665,1.32E-67,21.58327068
858,0.628,0.168,14.41295704,-0.08816343314,2.483333333,7.883040936,0.7485485828,7.74E-73,21.60989975
859,0.628,0.172,14.42594164,-0.2161213556,2.5,7.903508772,0.7532219582,3.15E-74,21.5983584
860,0.628,0.176,14.37029329,-0.1346271993,2.55,7.910025063,0.7624257034,4.66E-77,21.56503759
861,0.628,0.18,12.00874259,-0.1633491763,2.6,7.924143693,0.7533807069,2.83E-74,21.56620718
862,0.628,0.184,14.35241678,-0.1825589447,2.616666667,7.938095238,0.7684035266,5.76E-79,21.56954887
863,0.628,0.188,14.30359658,-0.1278836039,2.633333333,7.945446951,0.7802222536,6.49E-83,21.60546366
864,0.628,0.192,14.35397007,-0.201925825,2.666666667,7.954218881,0.7955095712,2.12E-88,21.5696533
865,0.628,0.196,11.87018271,-0.06752183176,2.7,7.96833751,0.7912588669,7.90E-87,21.63542189
866,0.628,0.2,11.85578622,-0.1283563649,2.716666667,7.9839599,0.7972685545,4.62E-89,21.61088137
867,0.636,0,1.200445765,-0.1532707091,12.05,6.888780284,0.04964086292,0.3226267308,21.93226817
868,0.636,0.004,1.341402387,-0.2642646534,12.6375,6.88559315,0.02704504304,0.5901435849,21.90621972
869,0.636,0.008,1.238767318,-0.1583811567,12.4375,6.889786967,0.007445365673,0.8821403229,21.94149958
870,0.636,0.012,1.415427947,-0.2478840365,13.0875,6.90229741,0.0317492319,0.5271515574,21.93650794
871,0.636,0.016,0.9689148378,-0.2493365939,14.1125,6.926232247,-0.08155853241,0.1037944015,21.95181704
872,0.636,0.02,1.448015448,-0.3024860056,14.025,6.951796157,-0.04359398464,0.3851370246,21.9193609
873,0.636,0.024,4.196053109,-0.5416028239,15.8,6.990142022,-0.03869054949,0.4408805918,21.93999582
874,0.636,0.028,1.642966527,-0.6697997567,16.6375,7.046804511,-0.1346731756,0.007061340259,21.94124896
875,0.636,0.032,4.391635607,-0.6828977766,17.1125,7.096136174,-0.07182093039,0.1521521707,21.93137009
876,0.636,0.036,1.90133233,-0.6591440442,18.025,7.164369256,-0.155940077,0.001782516841,21.92130326
877,0.636,0.04,8.882476115,-0.6381169185,18,7.237761069,-0.09680502971,0.0533407043,21.91624896
878,0.636,0.044,11.09804228,-0.6073026185,18.2875,7.308333333,-0.09715270156,0.05248617225,21.94053885
879,0.636,0.048,4.829632724,-0.3789462059,15.88333333,7.360756057,-0.1623613004,0.001135481228,21.92212615
880,0.636,0.052,11.11830478,-0.2441224802,15.8,7.412969925,-0.2448081918,7.41E-07,21.94964495
881,0.636,0.056,7.243979545,0.04803680803,8.666666667,7.460463659,-0.2104981906,2.24E-05,21.92880117
882,0.636,0.06,9.980323571,0.3562747522,7.633333333,7.484168755,-0.2410392643,1.11E-06,21.93408521
883,0.636,0.064,12.84669305,0.7078549142,2.333333333,7.524707602,-0.1932766722,0.000102211269,21.90309106
884,0.636,0.068,12.7884641,1.145948898,1.883333333,7.541833751,-0.2178434806,1.13E-05,21.9487051
885,0.636,0.072,14.10602488,1.668550531,1.65,7.561925647,-0.2468401534,5.96E-07,21.92324979
886,0.636,0.076,13.76216704,2.114131208,1.666666667,7.584628237,-0.2705241346,4.03E-08,21.93460735
887,0.636,0.08,13.96770612,3.028397402,1.683333333,7.595321637,-0.2040692424,4.01E-05,21.92507519
888,0.636,0.084,13.66863501,3.526641332,1.6,7.615121136,-0.2364256061,1.79E-06,21.93435673
889,0.636,0.088,13.55306226,5.188082949,1.65,7.620634921,-0.1709828924,0.0006036777259,21.9406015
890,0.636,0.092,11.5398566,5.446552375,1.683333333,7.63283208,-0.09127246451,0.06856897939,21.90735171
891,0.636,0.096,12.04792333,5.552745244,1.816666667,7.659649123,0.003864067209,0.9386690384,21.92539683
892,0.636,0.1,14.40336961,5.313068228,1.816666667,7.664411028,0.0611374969,0.2230229075,21.92119883
893,0.636,0.104,14.40578234,2.335776287,1.85,7.67593985,0.3227522176,3.99E-11,21.93295739
894,0.636,0.108,11.98544518,2.349878635,1.916666667,7.696825397,0.3656693513,4.55E-14,21.94883041
895,0.636,0.112,14.66057572,-0.01509427265,2.033333333,7.706265664,0.5804668801,2.60E-37,21.96015038
896,0.636,0.116,14.59127598,0.04529042619,2.116666667,7.713199666,0.5850949215,5.09E-38,21.96620718
897,0.636,0.12,12.14745915,0.09032323775,2.15,7.726065163,0.6094320777,6.19E-42,21.95056391
898,0.636,0.124,14.55344637,0.1171286958,2.2,7.747368421,0.6079440217,1.10E-41,21.94319131
899,0.636,0.128,14.46116491,0.0564895308,2.216666667,7.756,0.639337588,2.38E-47,21.92400167
900,0.636,0.132,14.5078289,-0.03039877868,2.266666667,7.766165414,0.6661908973,1.60E-52,21.95150376
901,0.636,0.136,14.45474611,0.04852542656,2.333333333,7.781453634,0.6674725368,8.67E-53,21.93274854
902,0.636,0.14,12.03870972,-0.02795595053,2.416666667,7.787134503,0.6753163871,1.90E-54,21.9335213
903,0.636,0.144,14.43925261,-0.02798395042,2.416666667,7.801587302,0.688377512,2.52E-57,21.9323726
904,0.636,0.148,14.42097414,-0.1772206464,2.5,7.816123642,0.6897283159,1.24E-57,21.94223058
905,0.636,0.152,11.96261433,-0.1039577308,2.516666667,7.826315789,0.7103320196,1.60E-62,21.93604845
906,0.636,0.156,12.01106858,-0.1037859803,2.55,7.843609023,0.713299421,2.91E-63,21.94559315
907,0.636,0.16,14.3339556,-0.1219531059,2.566666667,7.850208855,0.7226704354,1.16E-65,21.95779031
908,0.636,0.164,11.92406731,-0.0340815004,2.6,7.871846282,0.7376631484,1.02E-69,21.93776107
909,0.636,0.168,14.32072615,-0.1025824625,2.633333333,7.876357561,0.7398383704,2.51E-70,21.93261487
910,0.636,0.172,11.87702834,-0.07649807204,2.666666667,7.889139515,0.7668565713,1.82E-78,21.96209273
911,0.636,0.176,11.76894828,-0.14682245,2.683333333,7.896324144,0.7660660869,3.26E-78,21.94156224
912,0.636,0.18,11.69875125,-0.1278202505,2.7,7.921303258,0.7631286399,2.80E-77,21.92566834
913,0.636,0.184,11.73702031,-0.1234783893,2.733333333,7.925814536,0.7605953482,1.74E-76,21.94043442
914,0.636,0.188,11.7107351,-0.1405993898,2.75,7.936340852,0.7871315433,2.45E-85,21.9533208
915,0.636,0.192,11.64544855,-0.2030276639,2.8,7.952464495,0.8028155685,3.43E-91,21.9377193
916,0.636,0.196,11.61291849,-0.1025490341,2.816666667,7.962907268,0.7929323426,1.92E-87,21.94243943
917,0.636,0.2,11.70447369,-0.1746191765,2.833333333,7.975020886,0.8109279399,1.98E-94,21.94123225
918,0.644,0,0.9039814166,-0.3992198621,13.775,6.960714286,-0.07331789932,0.1437693631,22.27487469
919,0.644,0.004,0.9381600653,-0.3199320627,13.5125,6.965831245,-0.05865744237,0.2423986818,22.27389307
920,0.644,0.008,1.257592103,-0.4171856081,13.9625,6.976441103,-0.08202896833,0.1018092409,22.27656642
921,0.644,0.012,1.031119701,-0.4415978688,15.1875,6.998538012,0.007148356676,0.8868097519,22.24958229
922,0.644,0.016,1.227007688,-0.4616785021,15.4875,7.031641604,-0.05237868123,0.2966254076,22.25975355
923,0.644,0.02,1.209090101,-0.5412725083,15.58333333,7.068964077,-0.1264185701,0.01148993428,22.30079365
924,0.644,0.024,2.905315032,-0.7095871554,16.5875,7.122368421,-0.07078607161,0.1581604671,22.29440267
925,0.644,0.028,3.340562597,-0.6393808323,17.0375,7.165520833,-0.1222643119,0.01441228237,22.30701754
926,0.644,0.032,1.600973717,-0.4124687043,15.83333333,7.214411028,-0.05437911512,0.27853507,22.27648287
927,0.644,0.036,4.232751721,-0.2365544141,15.6,7.272994987,-0.1468457487,0.00328220339,22.23807435
928,0.644,0.04,7.376887386,-0.3248305011,15.81666667,7.313721805,-0.1779231632,0.0003550804265,22.26060417
929,0.644,0.044,5.741537006,-0.1019937382,15.53333333,7.365873016,-0.1310680168,0.008762489103,22.23955723
